Year,Component,AmbientCondPattern,EmConcept,EFA,EFA_WTW
2019,HC,"T+20°C,>12h,>20km",electricity,0,
2019,HC,"T+20°C,>12h,>20km",bifuel CNG/petrol,0.057521567,
2019,HC,"T+20°C,>12h,>20km",flex-fuel E85,0.077382199,
2019,HC,"T+20°C,>12h,>20km",Plug-in Hybrid petrol/electric,0.238796905,
2019,CO,"TØ,0-1h,0-1km",petrol (4S),2.238904238,
2019,CO,"TØ,0-1h,0-1km",diesel,0.237912759,
2019,CO,"TØ,0-1h,0-1km",electricity,0,
2019,CO,"TØ,0-1h,0-1km",bifuel CNG/petrol,0.091395676,
2019,CO,"TØ,0-1h,0-1km",flex-fuel E85,0.110196315,
2019,CO,"TØ,0-1h,0-1km",Plug-in Hybrid petrol/electric,0.448775411,
2019,CO,"TØ,1-2h,0-1km",petrol (4S),6.041951656,
2019,CO,"TØ,1-2h,0-1km",diesel,0.552047133,
2019,CO,"TØ,1-2h,0-1km",electricity,0,
2019,CO,"TØ,1-2h,0-1km",bifuel CNG/petrol,0.248275593,
2019,CO,"TØ,1-2h,0-1km",flex-fuel E85,0.299058825,
2019,CO,"TØ,1-2h,0-1km",Plug-in Hybrid petrol/electric,1.21897769,
2019,CO,"TØ,2-3h,0-1km",petrol (4S),8.36831665,
2019,CO,"TØ,2-3h,0-1km",diesel,0.731564641,
2019,CO,"TØ,2-3h,0-1km",electricity,0,
2019,CO,"TØ,2-3h,0-1km",bifuel CNG/petrol,0.344771236,
2019,CO,"TØ,2-3h,0-1km",flex-fuel E85,0.415094554,
2019,CO,"TØ,2-3h,0-1km",Plug-in Hybrid petrol/electric,1.692559719,
2019,CO,"TØ,3-4h,0-1km",petrol (4S),10.83802891,
2019,CO,"TØ,3-4h,0-1km",diesel,0.940257967,
2019,CO,"TØ,3-4h,0-1km",electricity,0,
2019,CO,"TØ,3-4h,0-1km",bifuel CNG/petrol,0.44670102,
2019,CO,"TØ,3-4h,0-1km",flex-fuel E85,0.537772,
2019,CO,"TØ,3-4h,0-1km",Plug-in Hybrid petrol/electric,2.19291091,
2019,CO,"TØ,4-5h,0-1km",petrol (4S),12.47460651,
2019,CO,"TØ,4-5h,0-1km",diesel,1.078418136,
2019,CO,"TØ,4-5h,0-1km",electricity,0,
2019,CO,"TØ,4-5h,0-1km",bifuel CNG/petrol,0.514247596,
2019,CO,"TØ,4-5h,0-1km",flex-fuel E85,0.619066834,
2019,CO,"TØ,4-5h,0-1km",Plug-in Hybrid petrol/electric,2.524482012,
2019,CO,"TØ,5-6h,0-1km",petrol (4S),13.31939983,
2019,CO,"TØ,5-6h,0-1km",diesel,1.15144968,
2019,CO,"TØ,5-6h,0-1km",electricity,0,
2019,CO,"TØ,5-6h,0-1km",bifuel CNG/petrol,0.549072981,
2019,CO,"TØ,5-6h,0-1km",flex-fuel E85,0.660990655,
2019,CO,"TØ,5-6h,0-1km",Plug-in Hybrid petrol/electric,2.695442438,
2019,CO,"TØ,6-7h,0-1km",petrol (4S),14.16419411,
2019,CO,"TØ,6-7h,0-1km",diesel,1.224481463,
2019,CO,"TØ,6-7h,0-1km",electricity,0,
2019,CO,"TØ,6-7h,0-1km",bifuel CNG/petrol,0.583898425,
2019,CO,"TØ,6-7h,0-1km",flex-fuel E85,0.702914536,
2019,CO,"TØ,6-7h,0-1km",Plug-in Hybrid petrol/electric,2.866403341,
2019,CO,"TØ,7-8h,0-1km",petrol (4S),15.00898647,
2019,CO,"TØ,7-8h,0-1km",diesel,1.297513008,
2019,CO,"TØ,7-8h,0-1km",electricity,0,
2019,CO,"TØ,7-8h,0-1km",bifuel CNG/petrol,0.61872381,
2019,CO,"TØ,7-8h,0-1km",flex-fuel E85,0.744838476,
2019,CO,"TØ,7-8h,0-1km",Plug-in Hybrid petrol/electric,3.037364006,
2019,CO,"TØ,8-9h,0-1km",petrol (4S),15.8537817,
2019,CO,"TØ,8-9h,0-1km",diesel,1.370544672,
2019,CO,"TØ,8-9h,0-1km",electricity,0,
2019,CO,"TØ,8-9h,0-1km",bifuel CNG/petrol,0.653549194,
2019,CO,"TØ,8-9h,0-1km",flex-fuel E85,0.786762357,
2019,CO,"TØ,8-9h,0-1km",Plug-in Hybrid petrol/electric,3.208324194,
2019,CO,"TØ,9-10h,0-1km",petrol (4S),16.69857407,
2019,CO,"TØ,9-10h,0-1km",diesel,1.443576217,
2019,CO,"TØ,9-10h,0-1km",electricity,0,
2019,CO,"TØ,9-10h,0-1km",bifuel CNG/petrol,0.688374579,
2019,CO,"TØ,9-10h,0-1km",flex-fuel E85,0.828686178,
2019,CO,"TØ,9-10h,0-1km",Plug-in Hybrid petrol/electric,3.379284859,
2019,CO,"TØ,10-11h,0-1km",petrol (4S),17.54336739,
2019,CO,"TØ,10-11h,0-1km",diesel,1.516607881,
2019,CO,"TØ,10-11h,0-1km",electricity,0,
2019,CO,"TØ,10-11h,0-1km",bifuel CNG/petrol,0.723199904,
2019,CO,"TØ,10-11h,0-1km",flex-fuel E85,0.870609999,
2019,CO,"TØ,10-11h,0-1km",Plug-in Hybrid petrol/electric,3.550245523,
2019,CO,"TØ,11-12h,0-1km",petrol (4S),18.38816071,
2019,CO,"TØ,11-12h,0-1km",diesel,1.589639544,
2019,CO,"TØ,11-12h,0-1km",electricity,0,
2019,CO,"TØ,11-12h,0-1km",bifuel CNG/petrol,0.758025348,
2019,CO,"TØ,11-12h,0-1km",flex-fuel E85,0.912533879,
2019,CO,"TØ,11-12h,0-1km",Plug-in Hybrid petrol/electric,3.721206188,
2019,CO,"TØ,>12h,0-1km",petrol (4S),18.81055641,
2019,CO,"TØ,>12h,0-1km",diesel,1.626155496,
2019,CO,"TØ,>12h,0-1km",electricity,0,
2019,CO,"TØ,>12h,0-1km",bifuel CNG/petrol,0.775438011,
2019,CO,"TØ,>12h,0-1km",flex-fuel E85,0.93349582,
2019,CO,"TØ,>12h,0-1km",Plug-in Hybrid petrol/electric,3.806686163,
2019,CO,"TØ,0-1h,1-2km",petrol (4S),2.23897171,
2019,CO,"TØ,0-1h,1-2km",diesel,0.248767421,
2019,CO,"TØ,0-1h,1-2km",electricity,0,
2019,CO,"TØ,0-1h,1-2km",bifuel CNG/petrol,0.091395676,
2019,CO,"TØ,0-1h,1-2km",flex-fuel E85,0.110196315,
2019,CO,"TØ,0-1h,1-2km",Plug-in Hybrid petrol/electric,0.448775411,
2019,CO,"TØ,1-2h,1-2km",petrol (4S),6.223243237,
2019,CO,"TØ,1-2h,1-2km",diesel,0.690523982,
2019,CO,"TØ,1-2h,1-2km",electricity,0,
2019,CO,"TØ,1-2h,1-2km",bifuel CNG/petrol,0.254035145,
2019,CO,"TØ,1-2h,1-2km",flex-fuel E85,0.306291759,
2019,CO,"TØ,1-2h,1-2km",Plug-in Hybrid petrol/electric,1.247375727,
2019,CO,"TØ,2-3h,1-2km",petrol (4S),8.965480804,
2019,CO,"TØ,2-3h,1-2km",diesel,0.99395287,
2019,CO,"TØ,2-3h,1-2km",electricity,0,
2019,CO,"TØ,2-3h,1-2km",bifuel CNG/petrol,0.365974396,
2019,CO,"TØ,2-3h,1-2km",flex-fuel E85,0.441257596,
2019,CO,"TØ,2-3h,1-2km",Plug-in Hybrid petrol/electric,1.797024965,
2019,CO,"TØ,3-4h,1-2km",petrol (4S),11.74029541,
2019,CO,"TØ,3-4h,1-2km",diesel,1.301300526,
2019,CO,"TØ,3-4h,1-2km",electricity,0,
2019,CO,"TØ,3-4h,1-2km",bifuel CNG/petrol,0.479243368,
2019,CO,"TØ,3-4h,1-2km",flex-fuel E85,0.577826619,
2019,CO,"TØ,3-4h,1-2km",Plug-in Hybrid petrol/electric,2.353203773,
2019,CO,"TØ,4-5h,1-2km",petrol (4S),13.58779144,
2019,CO,"TØ,4-5h,1-2km",diesel,1.505918622,
2019,CO,"TØ,4-5h,1-2km",electricity,0,
2019,CO,"TØ,4-5h,1-2km",bifuel CNG/petrol,0.55465889,
2019,CO,"TØ,4-5h,1-2km",flex-fuel E85,0.668755531,
2019,CO,"TØ,4-5h,1-2km",Plug-in Hybrid petrol/electric,2.72351265,
2019,CO,"TØ,5-6h,1-2km",petrol (4S),14.50797081,
2019,CO,"TØ,5-6h,1-2km",diesel,1.607900977,
2019,CO,"TØ,5-6h,1-2km",electricity,0,
2019,CO,"TØ,5-6h,1-2km",bifuel CNG/petrol,0.592220962,
2019,CO,"TØ,5-6h,1-2km",flex-fuel E85,0.714044392,
2019,CO,"TØ,5-6h,1-2km",Plug-in Hybrid petrol/electric,2.907951832,
2019,CO,"TØ,6-7h,1-2km",petrol (4S),15.42815113,
2019,CO,"TØ,6-7h,1-2km",diesel,1.709883451,
2019,CO,"TØ,6-7h,1-2km",electricity,0,
2019,CO,"TØ,6-7h,1-2km",bifuel CNG/petrol,0.629783094,
2019,CO,"TØ,6-7h,1-2km",flex-fuel E85,0.759333193,
2019,CO,"TØ,6-7h,1-2km",Plug-in Hybrid petrol/electric,3.092390776,
2019,CO,"TØ,7-8h,1-2km",petrol (4S),16.34832954,
2019,CO,"TØ,7-8h,1-2km",diesel,1.811865926,
2019,CO,"TØ,7-8h,1-2km",electricity,0,
2019,CO,"TØ,7-8h,1-2km",bifuel CNG/petrol,0.667345107,
2019,CO,"TØ,7-8h,1-2km",flex-fuel E85,0.804622114,
2019,CO,"TØ,7-8h,1-2km",Plug-in Hybrid petrol/electric,3.276829958,
2019,CO,"TØ,8-9h,1-2km",petrol (4S),17.26850891,
2019,CO,"TØ,8-9h,1-2km",diesel,1.913848281,
2019,CO,"TØ,8-9h,1-2km",electricity,0,
2019,CO,"TØ,8-9h,1-2km",bifuel CNG/petrol,0.704907179,
2019,CO,"TØ,8-9h,1-2km",flex-fuel E85,0.849910915,
2019,CO,"TØ,8-9h,1-2km",Plug-in Hybrid petrol/electric,3.46126914,
2019,CO,"TØ,9-10h,1-2km",petrol (4S),18.18869019,
2019,CO,"TØ,9-10h,1-2km",diesel,2.015830755,
2019,CO,"TØ,9-10h,1-2km",electricity,0,
2019,CO,"TØ,9-10h,1-2km",bifuel CNG/petrol,0.742469311,
2019,CO,"TØ,9-10h,1-2km",flex-fuel E85,0.895199716,
2019,CO,"TØ,9-10h,1-2km",Plug-in Hybrid petrol/electric,3.645708323,
2019,CO,"TØ,10-11h,1-2km",petrol (4S),19.10886765,
2019,CO,"TØ,10-11h,1-2km",diesel,2.11781311,
2019,CO,"TØ,10-11h,1-2km",electricity,0,
2019,CO,"TØ,10-11h,1-2km",bifuel CNG/petrol,0.780031443,
2019,CO,"TØ,10-11h,1-2km",flex-fuel E85,0.940488636,
2019,CO,"TØ,10-11h,1-2km",Plug-in Hybrid petrol/electric,3.830147505,
2019,CO,"TØ,11-12h,1-2km",petrol (4S),20.02904892,
2019,CO,"TØ,11-12h,1-2km",diesel,2.219795704,
2019,CO,"TØ,11-12h,1-2km",electricity,0,
2019,CO,"TØ,11-12h,1-2km",bifuel CNG/petrol,0.817593515,
2019,CO,"TØ,11-12h,1-2km",flex-fuel E85,0.985777497,
2019,CO,"TØ,11-12h,1-2km",Plug-in Hybrid petrol/electric,4.014586926,
2019,CO,"TØ,>12h,1-2km",petrol (4S),20.48913765,
2019,CO,"TØ,>12h,1-2km",diesel,2.270786762,
2019,CO,"TØ,>12h,1-2km",electricity,0,
2019,CO,"TØ,>12h,1-2km",bifuel CNG/petrol,0.836374581,
2019,CO,"TØ,>12h,1-2km",flex-fuel E85,1.008421779,
2019,CO,"TØ,>12h,1-2km",Plug-in Hybrid petrol/electric,4.106806278,
2019,CO,"T+20°C,0-1h,0-1km",petrol (4S),0.985459983,
2019,CO,"T+20°C,0-1h,0-1km",diesel,0.124713413,
2019,CO,"T+20°C,0-1h,0-1km",electricity,0,
2019,CO,"T+20°C,0-1h,0-1km",bifuel CNG/petrol,0.035302389,
2019,CO,"T+20°C,0-1h,0-1km",flex-fuel E85,0.046862043,
2019,CO,"T+20°C,0-1h,0-1km",Plug-in Hybrid petrol/electric,0.163706198,
2019,CO,"T+20°C,0-1h,1-2km",petrol (4S),0.985459983,
2019,CO,"T+20°C,0-1h,1-2km",diesel,0.133181795,
2019,CO,"T+20°C,0-1h,1-2km",electricity,0,
2019,CO,"T+20°C,0-1h,1-2km",bifuel CNG/petrol,0.035302389,
2019,CO,"T+20°C,0-1h,1-2km",flex-fuel E85,0.046862043,
2019,CO,"T+20°C,0-1h,1-2km",Plug-in Hybrid petrol/electric,0.163706198,
2019,CO,"T+20°C,0-1h,2-3km",petrol (4S),0.985459983,
2019,CO,"T+20°C,0-1h,2-3km",diesel,0.133340195,
2019,CO,"T+20°C,0-1h,2-3km",electricity,0,
2019,CO,"T+20°C,0-1h,2-3km",bifuel CNG/petrol,0.035302389,
2019,CO,"T+20°C,0-1h,2-3km",flex-fuel E85,0.046862043,
2019,CO,"T+20°C,0-1h,2-3km",Plug-in Hybrid petrol/electric,0.163706198,
2019,CO,"T+20°C,0-1h,3-4km",petrol (4S),0.985459983,
2019,CO,"T+20°C,0-1h,3-4km",diesel,0.133352816,
2019,CO,"T+20°C,0-1h,3-4km",electricity,0,
2019,CO,"T+20°C,0-1h,3-4km",bifuel CNG/petrol,0.035302389,
2019,CO,"T+20°C,0-1h,3-4km",flex-fuel E85,0.046862043,
2019,CO,"T+20°C,0-1h,3-4km",Plug-in Hybrid petrol/electric,0.163706198,
2019,CO,"T+20°C,0-1h,4-5km",petrol (4S),0.985459983,
2019,CO,"T+20°C,0-1h,4-5km",diesel,0.133352816,
2019,CO,"T+20°C,0-1h,4-5km",electricity,0,
2019,CO,"T+20°C,0-1h,4-5km",bifuel CNG/petrol,0.035302389,
2019,CO,"T+20°C,0-1h,4-5km",flex-fuel E85,0.046862043,
2019,CO,"T+20°C,0-1h,4-5km",Plug-in Hybrid petrol/electric,0.163706198,
2019,CO,"T+20°C,0-1h,>20km",petrol (4S),0.985459983,
2019,CO,"T+20°C,0-1h,>20km",diesel,0.133352816,
2019,CO,"T+20°C,0-1h,>20km",electricity,0,
2019,CO,"T+20°C,0-1h,>20km",bifuel CNG/petrol,0.035302389,
2019,CO,"T+20°C,0-1h,>20km",flex-fuel E85,0.046862043,
2019,CO,"T+20°C,0-1h,>20km",Plug-in Hybrid petrol/electric,0.163706198,
2019,CO,"T+20°C,1-2h,0-1km",petrol (4S),2.726649046,
2019,CO,"T+20°C,1-2h,0-1km",diesel,0.283387274,
2019,CO,"T+20°C,1-2h,0-1km",electricity,0,
2019,CO,"T+20°C,1-2h,0-1km",bifuel CNG/petrol,0.098098278,
2019,CO,"T+20°C,1-2h,0-1km",flex-fuel E85,0.130160064,
2019,CO,"T+20°C,1-2h,0-1km",Plug-in Hybrid petrol/electric,0.454917938,
2019,CO,"T+20°C,1-2h,1-2km",petrol (4S),2.739095688,
2019,CO,"T+20°C,1-2h,1-2km",diesel,0.368917465,
2019,CO,"T+20°C,1-2h,1-2km",electricity,0,
2019,CO,"T+20°C,1-2h,1-2km",bifuel CNG/petrol,0.098123327,
2019,CO,"T+20°C,1-2h,1-2km",flex-fuel E85,0.130253509,
2019,CO,"T+20°C,1-2h,1-2km",Plug-in Hybrid petrol/electric,0.45502305,
2019,CO,"T+20°C,1-2h,2-3km",petrol (4S),2.739095688,
2019,CO,"T+20°C,1-2h,2-3km",diesel,0.370318681,
2019,CO,"T+20°C,1-2h,2-3km",electricity,0,
2019,CO,"T+20°C,1-2h,2-3km",bifuel CNG/petrol,0.098123327,
2019,CO,"T+20°C,1-2h,2-3km",flex-fuel E85,0.130253509,
2019,CO,"T+20°C,1-2h,2-3km",Plug-in Hybrid petrol/electric,0.45502305,
2019,CO,"T+20°C,1-2h,3-4km",petrol (4S),2.739095688,
2019,CO,"T+20°C,1-2h,3-4km",diesel,0.37060979,
2019,CO,"T+20°C,1-2h,3-4km",electricity,0,
2019,CO,"T+20°C,1-2h,3-4km",bifuel CNG/petrol,0.098123327,
2019,CO,"T+20°C,1-2h,3-4km",flex-fuel E85,0.130253509,
2019,CO,"T+20°C,1-2h,3-4km",Plug-in Hybrid petrol/electric,0.45502305,
2019,CO,"T+20°C,1-2h,4-5km",petrol (4S),2.739095688,
2019,CO,"T+20°C,1-2h,4-5km",diesel,0.370655179,
2019,CO,"T+20°C,1-2h,4-5km",electricity,0,
2019,CO,"T+20°C,1-2h,4-5km",bifuel CNG/petrol,0.098123327,
2019,CO,"T+20°C,1-2h,4-5km",flex-fuel E85,0.130253509,
2019,CO,"T+20°C,1-2h,4-5km",Plug-in Hybrid petrol/electric,0.45502305,
2019,CO,"T+20°C,1-2h,>20km",petrol (4S),2.739095688,
2019,CO,"T+20°C,1-2h,>20km",diesel,0.370655417,
2019,CO,"T+20°C,1-2h,>20km",electricity,0,
2019,CO,"T+20°C,1-2h,>20km",bifuel CNG/petrol,0.098123327,
2019,CO,"T+20°C,1-2h,>20km",flex-fuel E85,0.130253509,
2019,CO,"T+20°C,1-2h,>20km",Plug-in Hybrid petrol/electric,0.45502305,
2019,CO,"T+20°C,2-3h,0-1km",petrol (4S),3.87296629,
2019,CO,"T+20°C,2-3h,0-1km",diesel,0.374089986,
2019,CO,"T+20°C,2-3h,0-1km",electricity,0,
2019,CO,"T+20°C,2-3h,0-1km",bifuel CNG/petrol,0.140218213,
2019,CO,"T+20°C,2-3h,0-1km",flex-fuel E85,0.185825512,
2019,CO,"T+20°C,2-3h,0-1km",Plug-in Hybrid petrol/electric,0.65028441,
2019,CO,"T+20°C,2-3h,1-2km",petrol (4S),3.946063042,
2019,CO,"T+20°C,2-3h,1-2km",diesel,0.530619681,
2019,CO,"T+20°C,2-3h,1-2km",electricity,0,
2019,CO,"T+20°C,2-3h,1-2km",bifuel CNG/petrol,0.141360834,
2019,CO,"T+20°C,2-3h,1-2km",flex-fuel E85,0.187648997,
2019,CO,"T+20°C,2-3h,1-2km",Plug-in Hybrid petrol/electric,0.655526519,
2019,CO,"T+20°C,2-3h,2-3km",petrol (4S),3.946063042,
2019,CO,"T+20°C,2-3h,2-3km",diesel,0.533210933,
2019,CO,"T+20°C,2-3h,2-3km",electricity,0,
2019,CO,"T+20°C,2-3h,2-3km",bifuel CNG/petrol,0.141360834,
2019,CO,"T+20°C,2-3h,2-3km",flex-fuel E85,0.187648997,
2019,CO,"T+20°C,2-3h,2-3km",Plug-in Hybrid petrol/electric,0.655526519,
2019,CO,"T+20°C,2-3h,3-4km",petrol (4S),3.946063042,
2019,CO,"T+20°C,2-3h,3-4km",diesel,0.533834338,
2019,CO,"T+20°C,2-3h,3-4km",electricity,0,
2019,CO,"T+20°C,2-3h,3-4km",bifuel CNG/petrol,0.141360834,
2019,CO,"T+20°C,2-3h,3-4km",flex-fuel E85,0.187648997,
2019,CO,"T+20°C,2-3h,3-4km",Plug-in Hybrid petrol/electric,0.655526519,
2019,CO,"T+20°C,2-3h,4-5km",petrol (4S),3.946063042,
2019,CO,"T+20°C,2-3h,4-5km",diesel,0.533969641,
2019,CO,"T+20°C,2-3h,4-5km",electricity,0,
2019,CO,"T+20°C,2-3h,4-5km",bifuel CNG/petrol,0.141360834,
2019,CO,"T+20°C,2-3h,4-5km",flex-fuel E85,0.187648997,
2019,CO,"T+20°C,2-3h,4-5km",Plug-in Hybrid petrol/electric,0.655526519,
2019,CO,"T+20°C,2-3h,>20km",petrol (4S),3.946063042,
2019,CO,"T+20°C,2-3h,>20km",diesel,0.533982754,
2019,CO,"T+20°C,2-3h,>20km",electricity,0,
2019,CO,"T+20°C,2-3h,>20km",bifuel CNG/petrol,0.141360834,
2019,CO,"T+20°C,2-3h,>20km",flex-fuel E85,0.187648997,
2019,CO,"T+20°C,2-3h,>20km",Plug-in Hybrid petrol/electric,0.655526519,
2019,CO,"T+20°C,3-4h,0-1km",petrol (4S),5.040632725,
2019,CO,"T+20°C,3-4h,0-1km",diesel,0.480479479,
2019,CO,"T+20°C,3-4h,0-1km",electricity,0,
2019,CO,"T+20°C,3-4h,0-1km",bifuel CNG/petrol,0.182689279,
2019,CO,"T+20°C,3-4h,0-1km",flex-fuel E85,0.242045939,
2019,CO,"T+20°C,3-4h,0-1km",Plug-in Hybrid petrol/electric,0.847262681,
2019,CO,"T+20°C,3-4h,1-2km",petrol (4S),5.167368412,
2019,CO,"T+20°C,3-4h,1-2km",diesel,0.694596946,
2019,CO,"T+20°C,3-4h,1-2km",electricity,0,
2019,CO,"T+20°C,3-4h,1-2km",bifuel CNG/petrol,0.185111985,
2019,CO,"T+20°C,3-4h,1-2km",flex-fuel E85,0.245726317,
2019,CO,"T+20°C,3-4h,1-2km",Plug-in Hybrid petrol/electric,0.858411729,
2019,CO,"T+20°C,3-4h,2-3km",petrol (4S),5.167368412,
2019,CO,"T+20°C,3-4h,2-3km",diesel,0.698151886,
2019,CO,"T+20°C,3-4h,2-3km",electricity,0,
2019,CO,"T+20°C,3-4h,2-3km",bifuel CNG/petrol,0.185111985,
2019,CO,"T+20°C,3-4h,2-3km",flex-fuel E85,0.245726317,
2019,CO,"T+20°C,3-4h,2-3km",Plug-in Hybrid petrol/electric,0.858411729,
2019,CO,"T+20°C,3-4h,3-4km",petrol (4S),5.167368412,
2019,CO,"T+20°C,3-4h,3-4km",diesel,0.699017227,
2019,CO,"T+20°C,3-4h,3-4km",electricity,0,
2019,CO,"T+20°C,3-4h,3-4km",bifuel CNG/petrol,0.185111985,
2019,CO,"T+20°C,3-4h,3-4km",flex-fuel E85,0.245726317,
2019,CO,"T+20°C,3-4h,3-4km",Plug-in Hybrid petrol/electric,0.858411729,
2019,CO,"T+20°C,3-4h,4-5km",petrol (4S),5.167368412,
2019,CO,"T+20°C,3-4h,4-5km",diesel,0.699222207,
2019,CO,"T+20°C,3-4h,4-5km",electricity,0,
2019,CO,"T+20°C,3-4h,4-5km",bifuel CNG/petrol,0.185111985,
2019,CO,"T+20°C,3-4h,4-5km",flex-fuel E85,0.245726317,
2019,CO,"T+20°C,3-4h,4-5km",Plug-in Hybrid petrol/electric,0.858411729,
2019,CO,"T+20°C,3-4h,>20km",petrol (4S),5.167368412,
2019,CO,"T+20°C,3-4h,>20km",diesel,0.699250221,
2019,CO,"T+20°C,3-4h,>20km",electricity,0,
2019,CO,"T+20°C,3-4h,>20km",bifuel CNG/petrol,0.185111985,
2019,CO,"T+20°C,3-4h,>20km",flex-fuel E85,0.245726317,
2019,CO,"T+20°C,3-4h,>20km",Plug-in Hybrid petrol/electric,0.858411729,
2019,CO,"T+20°C,4-5h,0-1km",petrol (4S),0,
2019,CO,"T+20°C,4-5h,0-1km",diesel,0,
2019,CO,"T+20°C,4-5h,0-1km",electricity,0,
2019,CO,"T+20°C,4-5h,0-1km",bifuel CNG/petrol,0,
2019,CO,"T+20°C,4-5h,0-1km",flex-fuel E85,0,
2019,CO,"T+20°C,4-5h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,CO,"T+20°C,4-5h,1-2km",petrol (4S),0,
2019,CO,"T+20°C,4-5h,1-2km",diesel,0,
2019,CO,"T+20°C,4-5h,1-2km",electricity,0,
2019,CO,"T+20°C,4-5h,1-2km",bifuel CNG/petrol,0,
2019,CO,"T+20°C,4-5h,1-2km",flex-fuel E85,0,
2019,CO,"T+20°C,4-5h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,CO,"T+20°C,4-5h,2-3km",petrol (4S),0,
2019,CO,"T+20°C,4-5h,2-3km",diesel,0,
2019,CO,"T+20°C,4-5h,2-3km",electricity,0,
2019,CO,"T+20°C,4-5h,2-3km",bifuel CNG/petrol,0,
2019,CO,"T+20°C,4-5h,2-3km",flex-fuel E85,0,
2019,CO,"T+20°C,4-5h,2-3km",Plug-in Hybrid petrol/electric,0,
2019,CO,"T+20°C,4-5h,3-4km",petrol (4S),0,
2019,CO,"T+20°C,4-5h,3-4km",diesel,0,
2019,CO,"T+20°C,4-5h,3-4km",electricity,0,
2019,CO,"T+20°C,4-5h,3-4km",bifuel CNG/petrol,0,
2019,CO,"T+20°C,4-5h,3-4km",flex-fuel E85,0,
2019,CO,"T+20°C,4-5h,3-4km",Plug-in Hybrid petrol/electric,0,
2019,CO,"T+20°C,4-5h,4-5km",petrol (4S),0,
2019,CO,"T+20°C,4-5h,4-5km",diesel,0,
2019,CO,"T+20°C,4-5h,4-5km",electricity,0,
2019,CO,"T+20°C,4-5h,4-5km",bifuel CNG/petrol,0,
2019,CO,"T+20°C,4-5h,4-5km",flex-fuel E85,0,
2019,CO,"T+20°C,4-5h,4-5km",Plug-in Hybrid petrol/electric,0,
2019,CO,"T+20°C,4-5h,>20km",petrol (4S),0,
2019,CO,"T+20°C,4-5h,>20km",diesel,0,
2019,CO,"T+20°C,4-5h,>20km",electricity,0,
2019,CO,"T+20°C,4-5h,>20km",bifuel CNG/petrol,0,
2019,CO,"T+20°C,4-5h,>20km",flex-fuel E85,0,
2019,CO,"T+20°C,4-5h,>20km",Plug-in Hybrid petrol/electric,0,
2019,CO,"T+20°C,>12h,0-1km",petrol (4S),8.768413544,
2019,CO,"T+20°C,>12h,0-1km",diesel,0.830715299,
2019,CO,"T+20°C,>12h,0-1km",electricity,0,
2019,CO,"T+20°C,>12h,0-1km",bifuel CNG/petrol,0.3179456,
2019,CO,"T+20°C,>12h,0-1km",flex-fuel E85,0.421196312,
2019,CO,"T+20°C,>12h,0-1km",Plug-in Hybrid petrol/electric,1.474553704,
2019,CO,"T+20°C,>12h,1-2km",petrol (4S),9.018080711,
2019,CO,"T+20°C,>12h,1-2km",diesel,1.212000012,
2019,CO,"T+20°C,>12h,1-2km",electricity,0,
2019,CO,"T+20°C,>12h,1-2km",bifuel CNG/petrol,0.323057055,
2019,CO,"T+20°C,>12h,1-2km",flex-fuel E85,0.428841054,
2019,CO,"T+20°C,>12h,1-2km",Plug-in Hybrid petrol/electric,1.498098373,
2019,CO,"T+20°C,>12h,2-3km",petrol (4S),9.018080711,
2019,CO,"T+20°C,>12h,2-3km",diesel,1.218339205,
2019,CO,"T+20°C,>12h,2-3km",electricity,0,
2019,CO,"T+20°C,>12h,2-3km",bifuel CNG/petrol,0.323057055,
2019,CO,"T+20°C,>12h,2-3km",flex-fuel E85,0.428841054,
2019,CO,"T+20°C,>12h,2-3km",Plug-in Hybrid petrol/electric,1.498098373,
2019,CO,"T+20°C,>12h,3-4km",petrol (4S),9.018080711,
2019,CO,"T+20°C,>12h,3-4km",diesel,1.219887376,
2019,CO,"T+20°C,>12h,3-4km",electricity,0,
2019,CO,"T+20°C,>12h,3-4km",bifuel CNG/petrol,0.323057055,
2019,CO,"T+20°C,>12h,3-4km",flex-fuel E85,0.428841054,
2019,CO,"T+20°C,>12h,3-4km",Plug-in Hybrid petrol/electric,1.498098373,
2019,CO,"T+20°C,>12h,4-5km",petrol (4S),9.018080711,
2019,CO,"T+20°C,>12h,4-5km",diesel,1.220270872,
2019,CO,"T+20°C,>12h,4-5km",electricity,0,
2019,CO,"T+20°C,>12h,4-5km",bifuel CNG/petrol,0.323057055,
2019,CO,"T+20°C,>12h,4-5km",flex-fuel E85,0.428841054,
2019,CO,"T+20°C,>12h,4-5km",Plug-in Hybrid petrol/electric,1.498098373,
2019,CO,"T+20°C,>12h,>20km",petrol (4S),9.018080711,
2019,CO,"T+20°C,>12h,>20km",diesel,1.220330238,
2019,CO,"T+20°C,>12h,>20km",electricity,0,
2019,CO,"T+20°C,>12h,>20km",bifuel CNG/petrol,0.323057055,
2019,CO,"T+20°C,>12h,>20km",flex-fuel E85,0.428841054,
2019,CO,"T+20°C,>12h,>20km",Plug-in Hybrid petrol/electric,1.498098373,
2019,NOx,"TØ,0-1h,0-1km",petrol (4S),0.215368986,
2019,NOx,"TØ,0-1h,0-1km",diesel,0.039625112,
2019,NOx,"TØ,0-1h,0-1km",electricity,0,
